partition,product_type,scene_id,detect_id,SLC_product_identifier,swath_index,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.06778991000000189615_005.83922938699999960477,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.06778991,5.8392293870000005,16983.0,8762.0,8765.0,16973.0,8758.0,16994.0,,ais/manual,False,,1.4592960953211065,1.801690826353211,HIGH
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.06852424000000212345_005.83985995300000038100,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.06852424,5.839859953,16977.0,8768.0,8771.0,16967.0,8765.0,16988.0,,ais/manual,False,,1.411482560585425,1.768736356213001,HIGH
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.77781291000000152280_006.39550444400000017708,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.77781291,6.395504444,6769.0,6895.0,6899.0,6762.0,6892.0,6774.0,,manual,True,,9.578411663371904,9999.99,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.37458679000000216774_005.63406727499999959718,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.37458679,5.634067275,21857.0,11039.0,11043.0,21843.0,11034.0,21871.0,,manual,True,,0.2065639280905684,0.1592864667780626,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.82905398999999846410_006.28768744699999970749,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.82905399,6.287687447000001,8719.0,7216.0,7219.0,8711.0,7213.0,8724.0,,manual,True,,0.9495214917913656,6.999679255321045,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29593665000000157761_006.07229409700000033467,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29593665,6.072294097,14675.0,10736.0,10740.0,14665.0,10733.0,14685.0,,manual,False,,0.6740662138472148,0.5937125111279911,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29537092999999714493_006.07111301900000022158,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29537093,6.0711130189999984,14690.0,10731.0,10735.0,14676.0,10726.0,14701.0,,manual,False,,0.58705677155372,0.5050572880063215,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.23528507000000331573_006.16570342700000040281,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.23528507,6.165703427,12929.0,10327.0,10330.0,12920.0,10323.0,12936.0,,manual,True,,0.0981230004699892,0.1242930709763228,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05822074000000299066_005.44243895399999999540,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05822074,5.442438954,23143.0,8398.0,8400.0,23132.0,8395.0,23150.0,,manual,True,,0.2624055645587268,0.9731747605824304,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.49554403999999863117_005.84595134300000029981,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.49554404,5.845951342999999,19235.0,12148.0,12151.0,19224.0,12144.0,19246.0,,manual,True,,0.342299762493056,0.3893787672164421,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05846689999999910015_005.44485663299999966824,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.0584669,5.444856633,23106.0,8401.0,8405.0,23092.0,8398.0,23116.0,,manual,False,,0.3856607532264304,1.0869247262349395,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05665992000000130702_005.44452005599999999674,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05665992,5.444520056,23101.0,8387.0,8390.0,23088.0,8384.0,23112.0,,manual,False,,0.3177601895024609,1.1687224012979898,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05765542999999695439_005.44476607400000034431,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05765543,5.444766074,23103.0,8395.0,8399.0,23088.0,8391.0,23114.0,,manual,False,,0.3489994154626054,1.1214335490160572,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.06026433000000253060_005.44484518899999958563,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.06026433,5.444845189,23116.0,8416.0,8419.0,23105.0,8412.0,23126.0,,manual,False,,0.3142715827112601,1.017114684781967,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05945763999999797988_005.44492864999999959252,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05945764,5.44492865,23110.0,8409.0,8413.0,23096.0,8405.0,23121.0,,manual,False,,0.3696126811175098,1.0496458434350642,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05503697000000329353_005.44433896299999986468,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05503697,5.444338963,23095.0,8374.0,8377.0,23082.0,8371.0,23106.0,,manual,False,,0.2997978301677658,1.2712281242292554,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.26894744999999886659_005.45681130400000036218,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.26894745,5.456811304,24067.0,10076.0,10079.0,24057.0,10074.0,24077.0,,manual,True,,0.001559144123904,0.1927250170671346,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28534975000000173395_005.63445856099999975442,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28534975,5.6344585610000015,21361.0,10333.0,10335.0,21352.0,10331.0,21368.0,,manual,True,,0.0820139677841687,0.5043482543055283,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28733001999999885356_005.63110086499999962228,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28733002,5.631100865,21425.0,10346.0,10350.0,21411.0,10343.0,21435.0,,manual,False,,0.2097954205685593,0.7491025992931003,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28640177999999849590_005.62996304400000013857,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28640178,5.629963044,21437.0,10338.0,10342.0,21425.0,10333.0,21449.0,,manual,False,,0.2534738596650741,0.7844013114205355,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28652773000000308912_005.63135588699999978246,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28652773,5.631355887000001,21416.0,10340.0,10344.0,21402.0,10336.0,21428.0,,manual,False,,0.1760520429353647,0.7112191616341232,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28591380999999671531_005.63194358700000030638,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28591381,5.631943587,21404.0,10335.0,10337.0,21394.0,10334.0,21413.0,,manual,False,,0.1488208494203723,0.6610343100445407,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.13675175000000194814_006.07034160799999966684,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.13675175,6.070341608,13826.0,9478.0,9480.0,13817.0,9476.0,13835.0,,manual,True,,0.0106032711577332,0.4187430634347098,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_057.98256810000000172067_006.22511032500000016654,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,57.9825681,6.225110325,5160.0,497.0,497.0,5157.0,496.0,5163.0,,manual,True,,9999.99,9999.99,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.39196127000000302587_005.92253935599999969952,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.39196127,5.9225393560000015,17487.0,11385.0,11389.0,17476.0,11381.0,17496.0,,manual,False,,0.4070520469448822,0.2071108170244608,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.39113763000000290049_005.92190935300000020902,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.39113763,5.921909352999999,17493.0,11378.0,11382.0,17478.0,11373.0,17504.0,,manual,False,,0.5037950462259099,0.2837513973330959,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.39032227999999946633_005.92163097999999976651,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.39032228,5.92163098,17492.0,11371.0,11374.0,17481.0,11367.0,17503.0,,manual,False,,0.5672546145967419,0.3398314158170467,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.39912592000000302050_005.57893312299999966086,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.39912592,5.578933123,22851.0,11193.0,11195.0,22844.0,11192.0,22858.0,,manual,True,,0.8089921961305647,2.0706337026148662,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.39822028999999758980_005.57867200799999984895,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.39822029,5.578672008,22850.0,11186.0,11189.0,22839.0,11183.0,22861.0,,manual,True,,0.8973763373848281,2.127799800049766,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29097162000000054149_005.67483733500000031569,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29097162,5.674837335,20761.0,10406.0,10408.0,20751.0,10404.0,20771.0,,manual,True,,0.4842528058268395,0.4408425851058849,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.46608083999999649905_006.02650541199999967290,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.46608084,6.026505412000001,16310.0,12046.0,12050.0,16297.0,12043.0,16323.0,,manual,False,,0.4026455298523836,1.0527752443649376,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.46705125999999808073_006.02571382699999968935,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.46705126,6.025713827000001,16327.0,12054.0,12057.0,16314.0,12049.0,16340.0,,manual,False,,0.3470700678647217,0.9501557619743468,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.46735641000000072154_006.02727611799999962727,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.46735641,6.027276118,16305.0,12057.0,12060.0,16297.0,12054.0,16313.0,,manual,False,,0.2627958843419862,0.8990532862363556,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08364768999999938615_005.71082731899999984648,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.08364769,5.710827319,19061.0,8793.0,8794.0,19054.0,8790.0,19068.0,,manual,True,,0.0655287390837913,0.0024463488742504,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08177813999999727912_005.71153021800000004760,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.08177814,5.711530217999999,19040.0,8778.0,8783.0,19026.0,8774.0,19054.0,,manual,False,,0.2444800111111639,0.1581779970019297,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08228957000000036714_005.71043358200000028546,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.08228957,5.710433582,19060.0,8782.0,8786.0,19048.0,8777.0,19071.0,,manual,False,,0.2156376009393563,0.1371415460475031,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08288620999999807282_005.70915413200000010363,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.08288621,5.709154132,19083.0,8785.0,8789.0,19070.0,8782.0,19094.0,,manual,False,,0.1863913219034711,0.1330849117204013,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.09915113000000275179_005.84647314999999956342,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.09915113,5.84647315,17044.0,9015.0,9017.0,17034.0,9012.0,17051.0,,manual,True,,0.2782064634272862,0.4228174156813653,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.11519960999999767637_005.85600788699999963427,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.11519961,5.8560078870000005,16985.0,9149.0,9152.0,16975.0,9145.0,16996.0,,manual,True,,0.2310524088128451,0.555919715613822,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.40114925000000312139_006.00453340099999977042,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.40114925,6.0045334010000015,16282.0,11517.0,11520.0,16276.0,11515.0,16286.0,,manual,True,,0.0102738813155129,2.1729958232804134,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.11805635999999708474_005.85522163999999989414,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.11805636,5.85522164,17013.0,9171.0,9175.0,17001.0,9166.0,17024.0,,manual,False,,0.5093641387675267,0.7990416791002944,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.11708689999999677411_005.85600964099999998780,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.1170869,5.856009641,16996.0,9163.0,9167.0,16984.0,9159.0,17007.0,,manual,False,,0.417765465416559,0.7188114032139106,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.11611743999999646348_005.85679759699999991085,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.11611744,5.856797597000001,16978.0,9156.0,9160.0,16968.0,9153.0,16986.0,,manual,False,,0.3314616670286332,0.6552324630088819,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.10845360999999797968_005.95300579800000040365,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.10845361,5.953005798,9971.0,1274.0,1281.0,9958.0,1268.0,9982.0,,manual,True,,9999.99,9999.99,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.10820480000000287646_005.95387602599999965491,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.1082048,5.9538760260000005,9957.0,1273.0,1279.0,9944.0,1267.0,9967.0,,manual,True,,9999.99,9999.99,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29087289000000282613_005.67800924600000023190,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29087289,5.678009246,20711.0,10408.0,10412.0,20697.0,10403.0,20723.0,,manual,False,,0.610568147189443,0.5753109514028039,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29092674000000329215_005.67659853700000027743,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29092674,5.676598537,20734.0,10407.0,10412.0,20722.0,10403.0,20745.0,,manual,False,,0.5647881632232286,0.5140350718826081,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.28993162999999810836_005.67634429699999998320,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.28993163,5.676344297000001,20732.0,10399.0,10402.0,20722.0,10397.0,20739.0,,manual,False,,0.4886406184810158,0.5814770035714681,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.51814543999999784774_005.64525225000000041575,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.51814544,5.64525225,16986.0,4274.0,4290.0,16962.0,4258.0,17007.0,,manual,True,,3.361159396846083,3.3914746596081486,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.21869568999999700054_005.45659182799999964431,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.21869569,5.456591828,23796.0,9678.0,9680.0,23789.0,9677.0,23800.0,,manual,True,,0.0237250987874118,0.0922534488911046,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.21947947999999684043_005.45896515599999965218,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.21947948,5.4589651560000005,23762.0,9686.0,9687.0,23756.0,9685.0,23765.0,,manual,True,,0.022359021334916,0.047920406193948,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.22385326999999932696_005.46114183700000044297,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.22385327,5.461141837,23752.0,9722.0,9725.0,23742.0,9720.0,23759.0,,manual,True,,0.0196663422287876,0.1842430723088196,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.21808733999999674324_005.45735626100000015271,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.21808734,5.457356261,23780.0,9674.0,9675.0,23773.0,9673.0,23783.0,,manual,True,,0.0196761896686127,0.0741200001376968,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.21989427999999833219_005.45769479199999985042,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.21989428,5.457694792000001,23784.0,9689.0,9691.0,23774.0,9686.0,23794.0,,manual,True,,0.010830243604735,0.0327438272909325,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05948836999999684849_005.49553466099999976535,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05948837,5.4955346610000015,22308.0,8446.0,8449.0,22295.0,8442.0,22321.0,,ais/manual,False,,0.9998074351243588,3.858320780909201,HIGH
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08309842999999972335_005.46465963300000012737,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.08309843,5.464659632999999,22926.0,8611.0,8614.0,22915.0,8607.0,22934.0,,ais/manual,False,,1.0304783467613376,2.457976096282119,HIGH
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.87110555000000289283_006.12563754199999976890,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.87110555,6.125637542000001,11525.0,7423.0,7425.0,11516.0,7421.0,11532.0,,manual,True,,0.079752067589922,0.289850335544673,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.37075524000000115166_006.04295690699999976658,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.37075524,6.042956907000001,15533.0,11306.0,11307.0,15524.0,11303.0,15542.0,,manual,True,,0.0150489623325984,0.069225830080652,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29299767999999914991_006.07746523199999977294,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29299768,6.077465232000001,14580.0,10717.0,10721.0,14567.0,10713.0,14591.0,,manual,False,,0.6913369967522044,0.6108908773428311,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29243593999999717425_006.07645948600000007644,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29243594,6.076459486,14592.0,10712.0,10716.0,14579.0,10708.0,14603.0,,manual,False,,0.6104806906017946,0.5305077705611118,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.29195994999999896891_006.07527075600000010525,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.29195995,6.075270756,14608.0,10707.0,10711.0,14596.0,10702.0,14619.0,,manual,False,,0.5195659684501058,0.4398865773034849,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.95361507999999872709_005.94605539999999965772,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.95361508,5.9460554000000005,14712.0,7939.0,7942.0,14697.0,7936.0,14725.0,,manual,True,,0.2206004627225772,0.2950046212041194,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.95486240000000321970_005.94559715299999957949,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.9548624,5.945597153,14726.0,7948.0,7953.0,14712.0,7944.0,14737.0,,manual,False,,0.300858010715831,0.4152008230073772,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.95444678999999865709_005.94702547700000039299,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.95444679,5.947025477,14702.0,7946.0,7950.0,14689.0,7943.0,14712.0,,manual,False,,0.318503610514768,0.397542491278649,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.95403117000000037251_005.94845376700000016967,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.95403117,5.948453767,14678.0,7944.0,7948.0,14664.0,7939.0,14689.0,,manual,False,,0.3563371103739461,0.3913485903837992,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.33334947000000170192_005.67667389999999993933,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.33334947,5.6766739,20965.0,10743.0,10746.0,20955.0,10740.0,20976.0,,manual,True,,0.0152957416000268,0.060424163359477,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.33479283999999864818_005.67688461200000027418,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.33479284,5.676884612,20970.0,10754.0,10758.0,20962.0,10751.0,20978.0,,manual,True,,0.0234788510279051,0.0676841319723553,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.33268608000000199354_005.67533156499999957845,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.33268608,5.675331565,20983.0,10737.0,10740.0,20974.0,10733.0,20991.0,,manual,True,,0.065667399824989,0.1637360842382758,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.40717601000000058775_006.01263753799999989269,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.40717601,6.012637538,16195.0,11571.0,11574.0,16185.0,11568.0,16202.0,,manual,True,,0.0512000490053144,2.541275199503188,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.27872840999999937139_005.63212709100000008533,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.27872841,5.632127091,21361.0,10279.0,10282.0,21353.0,10276.0,21369.0,,manual,True,,0.1394308538048297,0.2953292294543199,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.08483849999999648617_005.60366675299999972282,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.0848385,5.603666753,20744.0,8724.0,8726.0,20737.0,8723.0,20750.0,,manual,True,,0.1560453550120125,0.1953617761054291,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.49505314000000311125_005.84422988900000017765,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.49505314,5.844229889,19259.0,12143.0,12145.0,19250.0,12141.0,19268.0,,manual,True,,0.231384345952411,0.2785326619641769,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.35355485000000186346_006.12048347699999961691,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.35355485,6.1204834770000005,8762.0,3337.0,3339.0,8753.0,3336.0,8768.0,,manual,True,,0.0495350526324535,0.1789990974207896,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.09346333999999956177_005.65189657699999958851,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.09346334,5.6518965770000005,20035.0,8827.0,8831.0,20025.0,8824.0,20043.0,,manual,True,,0.0135819760257307,0.296523142700878,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.40549661000000014610_005.54444327800000014150,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.40549661,5.544443277999999,23426.0,11219.0,11222.0,23416.0,11217.0,23436.0,,manual,True,,2.116632147360884,3.804140860898205,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.92942304999999691972_005.64103747199999983053,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.92942305,5.641037472000001,19305.0,7522.0,7527.0,19296.0,7518.0,19312.0,,manual,True,,0.2587581731979891,0.3687580907750713,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_058.24604232000000081371_006.34719855799999965740,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,58.24604232,6.347198558,4778.0,2669.0,2672.0,4768.0,2666.0,4785.0,,manual,True,,3.7040747743547215,3.5713667161738347,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.51862580000000235714_005.41329015200000007724,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.51862579999999,5.413290152,26114.0,12023.0,12024.0,26108.0,12022.0,26117.0,,manual,True,,1.5899835375178428,1.852570018927061,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.46577167000000230246_006.02476697799999971750,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.46577167,6.024766978,16335.0,12043.0,12046.0,16321.0,12039.0,16345.0,,manual,False,,0.4847459007917193,1.105237359712355,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.46656672999999670992_006.02416734400000031258,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.46656673,6.024167343999999,16348.0,12049.0,12053.0,16334.0,12044.0,16362.0,,manual,False,,0.4504496855731917,1.028436440476867,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.04900213999999891712_005.60807976899999971465,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.04900214,5.608079769,20478.0,8444.0,8446.0,20470.0,8442.0,20482.0,,manual,True,,0.3885136804150239,1.0988375966675372,LOW
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.05184046000000108734_005.61006774899999971495,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.05184046,5.610067749,20462.0,8468.0,8469.0,20458.0,8466.0,20466.0,,manual,True,,0.2606135072466468,0.9102052556578106,MEDIUM
validation,SLC,2e80028071b89173v,2e80028071b89173v_059.27242236000000019658_005.65943987699999961904,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,2,59.27242236,5.6594398770000005,20899.0,10248.0,10250.0,20892.0,10247.0,20903.0,,manual,True,,0.0455210466501165,0.6392453693522865,LOW
